"dataset_id","dataset_label","provider_ddb_id","provider_id","provider_name","provider_state","provider_sector","supplier_ddb_id","supplier_id","supplier_name","aggregator_ddb_id","aggregator_id","aggregator_name","count","ingest_id","metadata_format","ingest_complete_date"
"e6d0bf72da315b6caf20462cab104450f3826920","99900830_full_20160923","IXNF7757AMQEYL3XWUKQBDWLWT2UQ7LU","'oid1462889286765","filmportal.de","Hessen","Mediathek","BPVCTHOWI2GW7RQ6X7EEM3STJTGM5JFQ","'99900830","Sammlungen des Filmmuseums Potsdam","","","","164","e6d0bf72da315b6caf20462cab104450f3826920","http://www.filmstandards.org/schemas/OAI/2.0/oai_dif/","2018-04-11T14:47:18+0200"
"e6d0bf72da315b6caf20462cab104450f3826920","99900830_full_20160923","LPYJSGZAJMQF562JJNUFAGXNNTAY6XAQ","'00015605","Filmmuseum Potsdam","Brandenburg","Museum","BPVCTHOWI2GW7RQ6X7EEM3STJTGM5JFQ","'99900830","Sammlungen des Filmmuseums Potsdam","","","","164","e6d0bf72da315b6caf20462cab104450f3826920","http://www.filmstandards.org/schemas/OAI/2.0/oai_dif/","2018-04-11T14:47:18+0200"
"f38fada0f0c711aba2342449228b5bae408ef179","00001506_tektonik","QDCCGBDLSM7I2BH6BWLF3ZPOVJ3INSOW","'00001506","Stadtarchiv Hof","Bayern","Archiv","QDCCGBDLSM7I2BH6BWLF3ZPOVJ3INSOW","'00001506","Stadtarchiv Hof","","","","164","f38fada0f0c711aba2342449228b5bae408ef179","urn:isbn:1-931666-22-9","2018-04-19T07:08:57+0200"
"fb237ae743fd911fee28479861e5d10a1b0e3c42","99900556_part_20160706","3IJSQ3OFJZCXLJLKDTIQIPYYS5TUMJLB","'00005856","Bayerische Julius-Maximilians-Universität Würzburg","Bayern","Forschung","NSXPVV4QVHVB24EIH76Y6NJZFKDLQKDT","'99900556","Universitätsbibliothek Würzburg","","","","159","fb237ae743fd911fee28479861e5d10a1b0e3c42","http://www.europeana.eu/schemas/ese/","2018-04-12T04:49:22+0200"
"fb237ae743fd911fee28479861e5d10a1b0e3c42","99900556_part_20160706","NSXPVV4QVHVB24EIH76Y6NJZFKDLQKDT","'99900556","Universitätsbibliothek Würzburg","Bayern","Bibliothek","NSXPVV4QVHVB24EIH76Y6NJZFKDLQKDT","'99900556","Universitätsbibliothek Würzburg","","","","159","fb237ae743fd911fee28479861e5d10a1b0e3c42","http://www.europeana.eu/schemas/ese/","2018-04-12T04:49:22+0200"
"21854c2ff9eb807c6460d48b3154889351938e8b","99900899_tektonik","LA6Z7JTOA4OEAXI56GQBMAM2LTGFU3U7","'99900899","Archiv der Johannes Gutenberg-Universität Mainz","Rheinland-Pfalz","Archiv","LA6Z7JTOA4OEAXI56GQBMAM2LTGFU3U7","'99900899","Archiv der Johannes Gutenberg-Universität Mainz","","","","156","21854c2ff9eb807c6460d48b3154889351938e8b","urn:isbn:1-931666-22-9","2018-04-18T22:35:20+0200"
"21854c2ff9eb807c6460d48b3154889351938e8b","99900899_tektonik","W5ONYDCDQP3SXULOHKNIT7OBGIHGNWYO","'00000824","Johannes Gutenberg-Universität Mainz","Rheinland-Pfalz","Forschung","LA6Z7JTOA4OEAXI56GQBMAM2LTGFU3U7","'99900899","Archiv der Johannes Gutenberg-Universität Mainz","","","","156","21854c2ff9eb807c6460d48b3154889351938e8b","urn:isbn:1-931666-22-9","2018-04-18T22:35:20+0200"
"586fc0b3741c9ebb9ecc29e97257d68b5c6051b4","00015032_20140624","EEWSEIEIF5HJJRHOZGSQM6ELTAWAI7CF","'00015032","Computerspielemuseum","Berlin","Museum","EEWSEIEIF5HJJRHOZGSQM6ELTAWAI7CF","'00015032","Computerspielemuseum","","","","154","586fc0b3741c9ebb9ecc29e97257d68b5c6051b4","http://www.lido-schema.org/","2018-04-14T18:52:58+0200"
"77966022c3dbd092516cd73d2a2fec0d3fcaf50b","00001226_tektonik","T7G655BBV2HOJ66OYME73P2E2FFKVPNV","'00001226","Stadt- und Stiftsarchiv Aschaffenburg","Bayern","Archiv","T7G655BBV2HOJ66OYME73P2E2FFKVPNV","'00001226","Stadt- und Stiftsarchiv Aschaffenburg","","","","151","77966022c3dbd092516cd73d2a2fec0d3fcaf50b","urn:isbn:1-931666-22-9","2018-04-19T09:55:02+0200"
"3fc1477bc38f40bfa7ffea196ccab70539904ea9","00002348_tektonik","RHVRWU6IKZXDJX7PU7MZ6W3GMKXINRPP","'00002348","Stadtarchiv Fürth","Bayern","Archiv","RHVRWU6IKZXDJX7PU7MZ6W3GMKXINRPP","'00002348","Stadtarchiv Fürth","","","","149","3fc1477bc38f40bfa7ffea196ccab70539904ea9","urn:isbn:1-931666-22-9","2018-04-19T07:55:28+0200"
"7b670186096bc6950bfd7b48e9ee839adf02add2","00001458_tektonik","L6ZK4H7LPK4LF7CSBWIYLOX7JMOVT33E","'00001458","Stadtarchiv Greven","Nordrhein-Westfalen","Archiv","L6ZK4H7LPK4LF7CSBWIYLOX7JMOVT33E","'00001458","Stadtarchiv Greven","","","","149","7b670186096bc6950bfd7b48e9ee839adf02add2","urn:isbn:1-931666-22-9","2018-04-18T22:21:57+0200"
"52a7703748ac2b3bc5bd255049e5426070f30f0f","99900929_tektonik","TEKIZJAF3QHG6ARXWAUL445JJHMHGYQ5","'99900929","Archiv des Landschaftsverbands Rheinland","Nordrhein-Westfalen","Archiv","TEKIZJAF3QHG6ARXWAUL445JJHMHGYQ5","'99900929","Archiv des Landschaftsverbands Rheinland","","","","139","52a7703748ac2b3bc5bd255049e5426070f30f0f","urn:isbn:1-931666-22-9","2018-04-19T10:08:21+0200"
"52a7703748ac2b3bc5bd255049e5426070f30f0f","99900929_tektonik","ZIAQYDNPHLNMWQEBU3FJEQH243QFYK42","'00050002","LVR-Archivberatungs- und Fortbildungszentrum","Nordrhein-Westfalen","Archiv","TEKIZJAF3QHG6ARXWAUL445JJHMHGYQ5","'99900929","Archiv des Landschaftsverbands Rheinland","","","","139","52a7703748ac2b3bc5bd255049e5426070f30f0f","urn:isbn:1-931666-22-9","2018-04-19T10:08:21+0200"
"156a0a4ac5817632ce96eae93e52b4879fd922d5","00000769_findbuch","MPU2UGFQRWFSBP2JDJ5AVCHQZRGUP7EE","'00000769","Historisches Archiv der Stadt Köln","Nordrhein-Westfalen","Archiv","MPU2UGFQRWFSBP2JDJ5AVCHQZRGUP7EE","'00000769","Historisches Archiv der Stadt Köln","","","","126","156a0a4ac5817632ce96eae93e52b4879fd922d5","urn:isbn:1-931666-22-9","2018-04-18T23:45:17+0200"
"5084cdc66c79c3b6ca5d463d0f985888534f417a","00012008_update20160107","2Q37XY5KXJNJE5MV6SWP3UKKZ6RSBLK5","'00012008","Deutsche Nationalbibliothek","Hessen","Bibliothek","2Q37XY5KXJNJE5MV6SWP3UKKZ6RSBLK5","'00012008","Deutsche Nationalbibliothek","","","","125","5084cdc66c79c3b6ca5d463d0f985888534f417a","http://www.loc.gov/MARC21/slim/","2018-04-13T07:19:53+0200"
"d107a3f7d2d319f2cdd10a38f64fbfd9d4503a33","00012008_Klassik","2Q37XY5KXJNJE5MV6SWP3UKKZ6RSBLK5","'00012008","Deutsche Nationalbibliothek","Hessen","Bibliothek","2Q37XY5KXJNJE5MV6SWP3UKKZ6RSBLK5","'00012008","Deutsche Nationalbibliothek","","","","121","d107a3f7d2d319f2cdd10a38f64fbfd9d4503a33","http://www.loc.gov/MARC21/slim/","2018-04-13T07:37:08+0200"
"fb181d9b37a767bff09d12499613144e38febf61","00001874_tektonik","2IMVIKUTVTEKVX6C7CFHG73D4B4GZL5A","'00019824","Archive in NRW","Nordrhein-Westfalen","Archiv","JEKTCHXHX4XJAB4UE5JJD4U7F2FHJR3H","'00001874","Stadtarchiv Wesel","","","","121","fb181d9b37a767bff09d12499613144e38febf61","urn:isbn:1-931666-22-9","2018-04-18T20:42:34+0200"
"fb181d9b37a767bff09d12499613144e38febf61","00001874_tektonik","JEKTCHXHX4XJAB4UE5JJD4U7F2FHJR3H","'00001874","Stadtarchiv Wesel","Nordrhein-Westfalen","Archiv","JEKTCHXHX4XJAB4UE5JJD4U7F2FHJR3H","'00001874","Stadtarchiv Wesel","","","","121","fb181d9b37a767bff09d12499613144e38febf61","urn:isbn:1-931666-22-9","2018-04-18T20:42:34+0200"
"18554457fab2b3dc53adaa3edfd5b9a8374c70b0","00014543_20140704b","AWIYIS5W5FADURKWNNLEQJHVF75KBIKJ","'00008415","Westfälische Wilhelms-Universität Münster","Nordrhein-Westfalen","Forschung","NJDZH4ZUY6RLARTUDB6ZIMN3I5OUPDKT","'00014543","Archäologisches Museum der WWU Münster","","","","120","18554457fab2b3dc53adaa3edfd5b9a8374c70b0","http://www.lido-schema.org/","2018-04-16T14:44:20+0200"
"18554457fab2b3dc53adaa3edfd5b9a8374c70b0","00014543_20140704b","NJDZH4ZUY6RLARTUDB6ZIMN3I5OUPDKT","'00014543","Archäologisches Museum der WWU Münster","Nordrhein-Westfalen","Museum","NJDZH4ZUY6RLARTUDB6ZIMN3I5OUPDKT","'00014543","Archäologisches Museum der WWU Münster","","","","120","18554457fab2b3dc53adaa3edfd5b9a8374c70b0","http://www.lido-schema.org/","2018-04-16T14:44:20+0200"
"155d2fb33b43a523e313140261b4032f475873ec","00050018_findbuch","4RFM2ASRFTWWO2GOJYWL4HZ4XWB3GFFK","'00050018","Westfälisches Wirtschaftsarchiv","Nordrhein-Westfalen","Archiv","4RFM2ASRFTWWO2GOJYWL4HZ4XWB3GFFK","'00050018","Westfälisches Wirtschaftsarchiv","","","","117","155d2fb33b43a523e313140261b4032f475873ec","urn:isbn:1-931666-22-9","2018-04-17T22:10:55+0200"
"c606076b8d1e7df357e543fc60110c8914992df9","99900899_findbuch_ua_mainz","LA6Z7JTOA4OEAXI56GQBMAM2LTGFU3U7","'99900899","Archiv der Johannes Gutenberg-Universität Mainz","Rheinland-Pfalz","Archiv","LA6Z7JTOA4OEAXI56GQBMAM2LTGFU3U7","'99900899","Archiv der Johannes Gutenberg-Universität Mainz","","","","114","c606076b8d1e7df357e543fc60110c8914992df9","urn:isbn:1-931666-22-9","2018-04-18T22:41:27+0200"
"c606076b8d1e7df357e543fc60110c8914992df9","99900899_findbuch_ua_mainz","W5ONYDCDQP3SXULOHKNIT7OBGIHGNWYO","'00000824","Johannes Gutenberg-Universität Mainz","Rheinland-Pfalz","Forschung","LA6Z7JTOA4OEAXI56GQBMAM2LTGFU3U7","'99900899","Archiv der Johannes Gutenberg-Universität Mainz","","","","114","c606076b8d1e7df357e543fc60110c8914992df9","urn:isbn:1-931666-22-9","2018-04-18T22:41:27+0200"
"14145b61139c665e37867cccce77fbbd20519892","00001913_tektonik","2IMVIKUTVTEKVX6C7CFHG73D4B4GZL5A","'00019824","Archive in NRW","Nordrhein-Westfalen","Archiv","CXI6SJTP5TW23PURELKV2CQKPB7UWAOK","'00001913","Stadtarchiv Soest","","","","112","14145b61139c665e37867cccce77fbbd20519892","urn:isbn:1-931666-22-9","2018-04-18T15:12:14+0200"
"14145b61139c665e37867cccce77fbbd20519892","00001913_tektonik","CXI6SJTP5TW23PURELKV2CQKPB7UWAOK","'00001913","Stadtarchiv Soest","Nordrhein-Westfalen","Archiv","CXI6SJTP5TW23PURELKV2CQKPB7UWAOK","'00001913","Stadtarchiv Soest","","","","112","14145b61139c665e37867cccce77fbbd20519892","urn:isbn:1-931666-22-9","2018-04-18T15:12:14+0200"
"24784277da53f536efeec12ddaed4e34e055b551","00013701_part_20170316","3HK6MSZN45JDHFPFYSN2Z476QKJPJSRA","'00013701","Ruprecht-Karls-Universität Heidelberg. Universitätsbibliothek","Baden-Württemberg","Bibliothek","3HK6MSZN45JDHFPFYSN2Z476QKJPJSRA","'00013701","Ruprecht-Karls-Universität Heidelberg. Universitätsbibliothek","","","","112","24784277da53f536efeec12ddaed4e34e055b551","http://www.lido-schema.org/","2018-04-14T12:25:40+0200"
"24784277da53f536efeec12ddaed4e34e055b551","00013701_part_20170316","ZS7ZBI5CRVEVBUS6G22EDDL2AIIKBJGV","'00008013","Ruprecht-Karls-Universität Heidelberg","Baden-Württemberg","Forschung","3HK6MSZN45JDHFPFYSN2Z476QKJPJSRA","'00013701","Ruprecht-Karls-Universität Heidelberg. Universitätsbibliothek","","","","112","24784277da53f536efeec12ddaed4e34e055b551","http://www.lido-schema.org/","2018-04-14T12:25:40+0200"
"79d0434d707d220fe4cd73385cf4e1fe1b451eb1","oid1469798279993_full_20161216","5IMBCSZN7ZVL77HVH4GKX3GXNPD6X2NO","'oid1470138199651","Deutsche Fotothek","Sachsen","Mediathek","PTO4FIRRZVW5JWT2RFP4K2RC3PWKTIOC","'oid1469798279993","Institut für Geometrie der Technischen Universität Dresden","","","","111","79d0434d707d220fe4cd73385cf4e1fe1b451eb1","http://www.lido-schema.org/","2018-04-16T17:15:31+0200"
"79d0434d707d220fe4cd73385cf4e1fe1b451eb1","oid1469798279993_full_20161216","PTO4FIRRZVW5JWT2RFP4K2RC3PWKTIOC","'oid1469798279993","Institut für Geometrie der Technischen Universität Dresden","Sachsen","Forschung","PTO4FIRRZVW5JWT2RFP4K2RC3PWKTIOC","'oid1469798279993","Institut für Geometrie der Technischen Universität Dresden","","","","111","79d0434d707d220fe4cd73385cf4e1fe1b451eb1","http://www.lido-schema.org/","2018-04-16T17:15:31+0200"
"48f6446e5ba8b05b682416b1b5e246869fa1f0de","00007428_20150408","25GREAWETDZSVK3OZQQEGVG7COL73QBJ","'00007428","DEFA-Stiftung","Berlin","Sonstige","25GREAWETDZSVK3OZQQEGVG7COL73QBJ","'00007428","DEFA-Stiftung","","","","108","48f6446e5ba8b05b682416b1b5e246869fa1f0de","http://www.filmstandards.org/schemas/OAI/2.0/oai_dif/","2018-04-11T13:16:05+0200"
"0a52b9be2645673abf9751305b8fefccbf861b63","oid1457697958087_tektonik","2IMVIKUTVTEKVX6C7CFHG73D4B4GZL5A","'00019824","Archive in NRW","Nordrhein-Westfalen","Archiv","X7ZLJA6SVCU7PPGEQ464KDGTO4SSP3EC","'oid1457697958087","Kreisarchiv Höxter","","","","102","0a52b9be2645673abf9751305b8fefccbf861b63","urn:isbn:1-931666-22-9","2018-04-25T07:52:10+0200"
"0a52b9be2645673abf9751305b8fefccbf861b63","oid1457697958087_tektonik","X7ZLJA6SVCU7PPGEQ464KDGTO4SSP3EC","'oid1457697958087","Kreisarchiv Höxter","Nordrhein-Westfalen","Archiv","X7ZLJA6SVCU7PPGEQ464KDGTO4SSP3EC","'oid1457697958087","Kreisarchiv Höxter","","","","102","0a52b9be2645673abf9751305b8fefccbf861b63","urn:isbn:1-931666-22-9","2018-04-25T07:52:10+0200"
"4d3481c19eb8731fafa4f7e4ba112964b05d2d0e","oid1441111749646_LVR20151210, oid1440670000245_LVR20151210, 00000511_LVR20151210","XDNCPF2LBDI5VCSGTHZKY7RINDXKCMJX","'00050025","digiCULT-Verbund eG","Schleswig-Holstein","Museum","XDNCPF2LBDI5VCSGTHZKY7RINDXKCMJX","'00050025","digiCULT-Verbund eG","","","","91","4d3481c19eb8731fafa4f7e4ba112964b05d2d0e","http://www.lido-schema.org/","2018-04-14T17:29:52+0200"
"4d3481c19eb8731fafa4f7e4ba112964b05d2d0e","oid1441111749646_LVR20151210","AS7FXGOPBEWR43AMZXBOOFIXJC7QXFCO","'oid1441111749646","LVR-Freilichtmuseum Kommern / Rheinisches Landesmuseum für Volkskunde","Nordrhein-Westfalen","Museum","XDNCPF2LBDI5VCSGTHZKY7RINDXKCMJX","'00050025","digiCULT-Verbund eG","","","","44","4d3481c19eb8731fafa4f7e4ba112964b05d2d0e","http://www.lido-schema.org/","2018-04-14T17:29:52+0200"
"4d3481c19eb8731fafa4f7e4ba112964b05d2d0e","oid1440670000245_LVR20151210","CZFEWFWMLCHFLQQYCTRPHEEAW4I7PVSO","'oid1440670000245","LVR-Freilichtmuseum Lindlar – Bergisches Freilichtmuseum für Ökologie und bäuerlich-handwerkliche Kultur","Nordrhein-Westfalen","Museum","XDNCPF2LBDI5VCSGTHZKY7RINDXKCMJX","'00050025","digiCULT-Verbund eG","","","","33","4d3481c19eb8731fafa4f7e4ba112964b05d2d0e","http://www.lido-schema.org/","2018-04-14T17:29:52+0200"
"4d3481c19eb8731fafa4f7e4ba112964b05d2d0e","00000511_LVR20151210","BICCFMJJYJQOLVFBWYEM6EJXS7ACVEIV","'00000511","LVR-Institut für Landeskunde und Regionalgeschichte","Nordrhein-Westfalen","Forschung","XDNCPF2LBDI5VCSGTHZKY7RINDXKCMJX","'00050025","digiCULT-Verbund eG","","","","14","4d3481c19eb8731fafa4f7e4ba112964b05d2d0e","http://www.lido-schema.org/","2018-04-14T17:29:49+0200"
"846a27ed278ad54ea6ef887d4d4d5d429853d4b1","oid1468397679917_tektonik","OJ4JTYS5PN5JJ5DKBZWRFRTLB2CEWFWM","'oid1468397679917","Kreisarchiv Stormarn","Schleswig-Holstein","Archiv","OJ4JTYS5PN5JJ5DKBZWRFRTLB2CEWFWM","'oid1468397679917","Kreisarchiv Stormarn","","","","91","846a27ed278ad54ea6ef887d4d4d5d429853d4b1","urn:isbn:1-931666-22-9","2018-04-19T04:34:28+0200"
"c0c51b35fcaae5e658af1d3cd4ee81d4dae7bf28","00001749_tektonik","3XT4T2QZ5S6J2CBAGZUDKSAUM6BTKP4C","'00001749","Stadtarchiv Saarbrücken","Saarland","Archiv","3XT4T2QZ5S6J2CBAGZUDKSAUM6BTKP4C","'00001749","Stadtarchiv Saarbrücken","","","","88","c0c51b35fcaae5e658af1d3cd4ee81d4dae7bf28","urn:isbn:1-931666-22-9","2018-04-17T16:08:38+0200"
"0f2f9f8a45ff5b63be3a1144dc0a9f475bc76d3e","00000854_findbuch","2IMVIKUTVTEKVX6C7CFHG73D4B4GZL5A","'00019824","Archive in NRW","Nordrhein-Westfalen","Archiv","3SJKMEQYXKYOJTZITMVAJMKHLYNSFDOP","'00000854","Kreis Coesfeld. Kreisarchiv","","","","87","0f2f9f8a45ff5b63be3a1144dc0a9f475bc76d3e","urn:isbn:1-931666-22-9","2018-04-17T15:19:30+0200"
"0f2f9f8a45ff5b63be3a1144dc0a9f475bc76d3e","00000854_findbuch","3SJKMEQYXKYOJTZITMVAJMKHLYNSFDOP","'00000854","Kreis Coesfeld. Kreisarchiv","Nordrhein-Westfalen","Archiv","3SJKMEQYXKYOJTZITMVAJMKHLYNSFDOP","'00000854","Kreis Coesfeld. Kreisarchiv","","","","87","0f2f9f8a45ff5b63be3a1144dc0a9f475bc76d3e","urn:isbn:1-931666-22-9","2018-04-17T15:19:30+0200"
"08d2b7aea1520ccdef1da2297b1885f0211a2658","00012008_update201407","2Q37XY5KXJNJE5MV6SWP3UKKZ6RSBLK5","'00012008","Deutsche Nationalbibliothek","Hessen","Bibliothek","2Q37XY5KXJNJE5MV6SWP3UKKZ6RSBLK5","'00012008","Deutsche Nationalbibliothek","","","","86","08d2b7aea1520ccdef1da2297b1885f0211a2658","http://www.loc.gov/MARC21/slim/","2018-04-13T07:54:25+0200"
"53d5bbb161aa7b44c0521b7024fb3bcb54fb5b1d","99900990_tektonik","2XDVGP65OIRMUHETI7P5PXDCJGT6IQK5","'99900990","LWL - Archivamt für Westfalen. Westfälische Hofes- und Familienarchive","Nordrhein-Westfalen","Archiv","2XDVGP65OIRMUHETI7P5PXDCJGT6IQK5","'99900990","LWL - Archivamt für Westfalen. Westfälische Hofes- und Familienarchive","","","","84","53d5bbb161aa7b44c0521b7024fb3bcb54fb5b1d","urn:isbn:1-931666-22-9","2018-04-17T13:43:03+0200"
"53d5bbb161aa7b44c0521b7024fb3bcb54fb5b1d","99900990_tektonik","AURET3PFK632ISYVFTDEYZH44VSRC35Z","'00013184","Landschaftsverband Westfalen-Lippe","Nordrhein-Westfalen","Sonstige","2XDVGP65OIRMUHETI7P5PXDCJGT6IQK5","'99900990","LWL - Archivamt für Westfalen. Westfälische Hofes- und Familienarchive","","","","84","53d5bbb161aa7b44c0521b7024fb3bcb54fb5b1d","urn:isbn:1-931666-22-9","2018-04-17T13:43:03+0200"
"4abf51974cf1940d22b1ab6ba4bfe21af79732a4","00000848_tektonik","2IMVIKUTVTEKVX6C7CFHG73D4B4GZL5A","'00019824","Archive in NRW","Nordrhein-Westfalen","Archiv","HNIBZNLVX5QOUXA6JXTHIFRE74FS666I","'00000848","Kommunalarchiv Minden - Archiv der Stadt Minden und des Kreises Minden-Lübbecke","","","","83","4abf51974cf1940d22b1ab6ba4bfe21af79732a4","urn:isbn:1-931666-22-9","2018-04-18T19:29:32+0200"
"4abf51974cf1940d22b1ab6ba4bfe21af79732a4","00000848_tektonik","HNIBZNLVX5QOUXA6JXTHIFRE74FS666I","'00000848","Kommunalarchiv Minden - Archiv der Stadt Minden und des Kreises Minden-Lübbecke","Nordrhein-Westfalen","Archiv","HNIBZNLVX5QOUXA6JXTHIFRE74FS666I","'00000848","Kommunalarchiv Minden - Archiv der Stadt Minden und des Kreises Minden-Lübbecke","","","","83","4abf51974cf1940d22b1ab6ba4bfe21af79732a4","urn:isbn:1-931666-22-9","2018-04-18T19:29:32+0200"
"22c1f7bbe18fd526eab56059a8ce4b82f7191227","00000870_tektonik","VEBEI7SMJDBWPXMBMWB7BZ5567XUSFVS","'00000870","Kreis Soest - Kreisarchiv","Nordrhein-Westfalen","Archiv","VEBEI7SMJDBWPXMBMWB7BZ5567XUSFVS","'00000870","Kreis Soest - Kreisarchiv","","","","72","22c1f7bbe18fd526eab56059a8ce4b82f7191227","urn:isbn:1-931666-22-9","2018-04-19T19:57:31+0200"
"d8085293c3c3f991f6151a2b80dc7f487bf453f2","00001709_findbuch","2IMVIKUTVTEKVX6C7CFHG73D4B4GZL5A","'00019824","Archive in NRW","Nordrhein-Westfalen","Archiv","4JZ4CWCABQPWQKS334Z2PWFZZ4BHMDXJ","'00001709","Stadtarchiv Pulheim","","","","63","d8085293c3c3f991f6151a2b80dc7f487bf453f2","urn:isbn:1-931666-22-9","2018-04-17T20:47:16+0200"
"d8085293c3c3f991f6151a2b80dc7f487bf453f2","00001709_findbuch","4JZ4CWCABQPWQKS334Z2PWFZZ4BHMDXJ","'00001709","Stadtarchiv Pulheim","Nordrhein-Westfalen","Archiv","4JZ4CWCABQPWQKS334Z2PWFZZ4BHMDXJ","'00001709","Stadtarchiv Pulheim","","","","63","d8085293c3c3f991f6151a2b80dc7f487bf453f2","urn:isbn:1-931666-22-9","2018-04-17T20:47:16+0200"
"56e54ab32fcf3167407dad353ad16190d28e789c","00001602_tektonik","2IMVIKUTVTEKVX6C7CFHG73D4B4GZL5A","'00019824","Archive in NRW","Nordrhein-Westfalen","Archiv","MK63J4BUUYP3ZKVUXJIWH34LNYZFWTPA","'00001602","Stadtarchiv Lohmar","","","","62","56e54ab32fcf3167407dad353ad16190d28e789c","urn:isbn:1-931666-22-9","2018-04-18T23:38:15+0200"
"56e54ab32fcf3167407dad353ad16190d28e789c","00001602_tektonik","MK63J4BUUYP3ZKVUXJIWH34LNYZFWTPA","'00001602","Stadtarchiv Lohmar","Nordrhein-Westfalen","Archiv","MK63J4BUUYP3ZKVUXJIWH34LNYZFWTPA","'00001602","Stadtarchiv Lohmar","","","","62","56e54ab32fcf3167407dad353ad16190d28e789c","urn:isbn:1-931666-22-9","2018-04-18T23:38:15+0200"
"517e8588cdaa44db6a1ea42155ad63230bd8786f","00001594_tektonik","2IMVIKUTVTEKVX6C7CFHG73D4B4GZL5A","'00019824","Archive in NRW","Nordrhein-Westfalen","Archiv","77VUYJYM6TMGFZWIC7XBUB7JLXRHFUQQ","'00001594","Stadtarchiv Leverkusen","","","","58","517e8588cdaa44db6a1ea42155ad63230bd8786f","urn:isbn:1-931666-22-9","2018-04-18T03:10:20+0200"
"517e8588cdaa44db6a1ea42155ad63230bd8786f","00001594_tektonik","77VUYJYM6TMGFZWIC7XBUB7JLXRHFUQQ","'00001594","Stadtarchiv Leverkusen","Nordrhein-Westfalen","Archiv","77VUYJYM6TMGFZWIC7XBUB7JLXRHFUQQ","'00001594","Stadtarchiv Leverkusen","","","","58","517e8588cdaa44db6a1ea42155ad63230bd8786f","urn:isbn:1-931666-22-9","2018-04-18T03:10:20+0200"
"f8f4fb457f549e6382378e905aa79a780a9bf104","00014169_full_20160706","NCBT4L4SH2HRFY7PD6CGNGIG4LWRF6JS","'00008307","Universität Mannheim","Baden-Württemberg","Forschung","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","58","f8f4fb457f549e6382378e905aa79a780a9bf104","http://www.loc.gov/METS/","2018-04-28T16:11:28+0200"
"f8f4fb457f549e6382378e905aa79a780a9bf104","00014169_full_20160706","NEOOVZ6BJZD3LYNKU3N7PFT6VD54SMMG","'00014169","Universität Mannheim. Universitätsbibliothek","Baden-Württemberg","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","58","f8f4fb457f549e6382378e905aa79a780a9bf104","http://www.loc.gov/METS/","2018-04-28T16:11:28+0200"
"f8f4fb457f549e6382378e905aa79a780a9bf104","00014169_full_20160706","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","Niedersachsen","Bibliothek","X6VKVOM5HGHDIQX36BI3ZKWROZTN74UX","'00000463","zvdd – Zentrales Verzeichnis Digitalisierter Drucke","","","","58","f8f4fb457f549e6382378e905aa79a780a9bf104","http://www.loc.gov/METS/","2018-04-28T16:11:28+0200"
"5471312e5a25008da8d462ac52967cb002e6aa84","00002061_tektonik","2IMVIKUTVTEKVX6C7CFHG73D4B4GZL5A","'00019824","Archive in NRW","Nordrhein-Westfalen","Archiv","ERJBS5SZG2WKK47AFBX2LUROQYSR2KMR","'00002061","Stadtarchiv Wuppertal","","","","57","5471312e5a25008da8d462ac52967cb002e6aa84","urn:isbn:1-931666-22-9","2018-04-18T17:34:40+0200"
"5471312e5a25008da8d462ac52967cb002e6aa84","00002061_tektonik","ERJBS5SZG2WKK47AFBX2LUROQYSR2KMR","'00002061","Stadtarchiv Wuppertal","Nordrhein-Westfalen","Archiv","ERJBS5SZG2WKK47AFBX2LUROQYSR2KMR","'00002061","Stadtarchiv Wuppertal","","","","57","5471312e5a25008da8d462ac52967cb002e6aa84","urn:isbn:1-931666-22-9","2018-04-18T17:34:40+0200"
"c1f01c65c1d4932d53c30f02206c5d192627990f","00001364_tektonik","2IMVIKUTVTEKVX6C7CFHG73D4B4GZL5A","'00019824","Archive in NRW","Nordrhein-Westfalen","Archiv","EDIW6R36Y5XPV7PUPLZCXPZWZCRMYEMM","'00001364","Stadtarchiv Dinslaken","","","","55","c1f01c65c1d4932d53c30f02206c5d192627990f","urn:isbn:1-931666-22-9","2018-04-18T16:31:13+0200"
"c1f01c65c1d4932d53c30f02206c5d192627990f","00001364_tektonik","EDIW6R36Y5XPV7PUPLZCXPZWZCRMYEMM","'00001364","Stadtarchiv Dinslaken","Nordrhein-Westfalen","Archiv","EDIW6R36Y5XPV7PUPLZCXPZWZCRMYEMM","'00001364","Stadtarchiv Dinslaken","","","","55","c1f01c65c1d4932d53c30f02206c5d192627990f","urn:isbn:1-931666-22-9","2018-04-18T16:31:13+0200"
"c94ccdfb1480aeb5fce05adce37c8aa6dca40c84","oid1471506250069_tektonik","3AVSMSKRUECEFADLMLGPZL33C4UNUA2D","'oid1471506250069","Kreisarchiv Reutlingen","Baden-Württemberg","Archiv","3AVSMSKRUECEFADLMLGPZL33C4UNUA2D","'oid1471506250069","Kreisarchiv Reutlingen","","","","53","c94ccdfb1480aeb5fce05adce37c8aa6dca40c84","urn:isbn:1-931666-22-9","2018-04-18T12:21:10+0200"
